Filename,Caption
This_is_a_new_neighborhood_still_currently_under_d.png,a black and white photo of a large building
has_been_said_that_when_the_janitors_are_cleaning.png,a black and white photo of a street sign
there_is_an_old_graveyard_where_a_witch_was_hung_a.png,a black and white photo of a building
Just_north_of_Andrews__Texas__west_of_Highway_385_.png,a herd of sheep grazing on a lush green field .
They_even_wrote_a_book_about_this_one__So_it_was_d.png,a black and white photo of a person on a laptop .
Cobb_Hall___was_built_on_the_site_of_an_old_barn_w.png,a red brick building with a clock on it .
There_is_a_bridge_off_Carver_Mill_Road_in_western.png,a road that has some cars on it
Orbs_and_ghostly_shadows_appear_in_this_photograph.png,a living room with a couch and a tv
Apparitions_of_a_man_working_in_the_fields_in_the.png,a picture of a person in a room .
This_historic_covered_bridge_is_said_to_be_haunted.png,a boat that is sitting in the water .
There_s_a_dirt_road_that_leads_to_a_corn_field_and.png,a red and white train traveling down train tracks .
A_man_who_once_worked_there_killed_himself_in_the.png,a herd of cattle standing on top of a lush green field .
a_condominium_across_the_street_from_the_O_ahu_Cem.png,a large building with a large clock tower .
many_experts_have_claimed_it_to_be_haunted__The_fi.png,a street light with a clock on it
It_is_said_that_on_a_clear_night_you_can_drive_to.png,a black and white photo of a ski resort .
Rumor_has_it_that_the_grave_marked_by_a_green_stat.png,a close up of a street sign with a sky background
doors__opening_and_closing__loud_noises__spotting.png,a red and white sign in front of a building .
Rm_222___in_the_Memorial_Classroom_building_is_sai.png,a black and white photo of a building
Agriculture_Department_AKA_Bittersweet_House___has.png,a large building with a clock on it
There_are_several_places_in_the_base_claim_to_be_h.png,a painting of a man holding a surfboard .
Y_A_C_C_Youth_Program_1980_S___Man_s_Dorm_room_1ST.png,a group of baseball players standing next to each other .
This_old_jail_house_is_located_on_Preston_Street_a.png,a person sitting on a bench in front of a building .
3_months_after_it_opened_the_owner_was_walking_dow.png,a group of people standing in front of a building .
a_shadowy_ghost_has_been_seen_here_.png,a large building with a clock on it .
doors_slamming_shut_in_bad_weather__lights_shuttin.png,a room with a fire place and a fire place .
This_old_schoolhouse_was_built_before_the_turn_of.png,a black and white photo of a train .
Story_says_that_it_too_is_haunted_with_hearing_of.png,a large building with a clock on it .
Employees_and_patrons_of_this_club_have_reported_m.png,a man standing in front of a tv in a room .
Caribbean_Apartments___Now_known_as_the_Willow_Run.png,a large clock tower towering over a city .
you_can_hear_canons_going_off_and_hear_people_scre.png,a large building with a clock on it .
Banks__hotels__and_The_Capitol_Theatre_have_all_wi.png,a large building with a clock on it
June_2008_Removed__Private_property__No_Tresspassi.png,a view of a building with a clock on it .
There_are_three_floors_to_the_high_school_but_one.png,a bunch of traffic lights on a city street
Apparition_of_a_lady_waving_on_the_balcony_.png,a view of a building with a clock on it .
Colburn_cemetery__Ghost_of_an_old_woman_has_been_s.png,a wooden bench sitting in the middle of a park .
The_Temple_Building___A_worker_fell_from_the_rafte.png,a group of four urinals sitting next to each other .
Many_sightings_of_an_old_man_walking_the_halls_of.png,a black and white photo of a person on a laptop .
Many_campers_have_spotted_a_white_figure_of_a_woma.png,a red fire hydrant sitting in the middle of a forest .
Around_Christmas_in_the_post_civil_war_years_of_th.png,a large building with a clock on it .
A_lady_got_her_head_cut_off_by_a_train_one_night_t.png,a black and white photo of a woman sitting on a bench .
The_hotel_has_been_closed_down_for_years__but_the.png,a house that has a house in the background .
This_neat_old_bed___Breakfast_Restaurant__Bar_is_h.png,a building with a clock tower on top of it .
A_misty_figure_run_between_two_trees_and_vanish_.png,a black and white photo of a person wearing a tie .
There_is_a_place_near_interstate_10_were_it_is_say.png,a park bench in the middle of a park .
the_ghost_a_little_girl_is_seen_sitting_on_the_ste.png,a man is standing in front of a window .
Main_Administration_Building____built_in_1922__has.png,a clock tower in the middle of a park .
Where_the_Chapel_is_located_in_the_prison_today__a.png,a large clock on the side of a building .
It_s_said_that_a_student_once_fell_and_died_while.png,a close up of a street sign with a sky background
Some_say_a_little_Indian_girl_was_hung_from_the_ra.png,a group of different colored vases sitting on top of a table .
Strange_burning_smells__screaming_heard_and_the_fe.png,a red stop sign sitting on the side of a building .
Originally_built_in_1894_it_is_said_to_be_haunted.png,a building with a clock on the front of it .
First_One_day_a_young_kid_was_chasing_a_bat_and_fe.png,a man is standing in front of a sign
The_Auditorium_at_KHS_is_haunted_by_two_ghosts__Th.png,a group of tennis rackets sitting on top of a table .
This_school_has_existed_for_over_a_hundred_years_a.png,a group of people standing next to each other .
Haunted_by_a_ghost_named__Gracie___In_the_yellow_f.png,a bed with a wooden headboard and a wooden headboard .
A_country_boy_has_been_seen_in_the_cafeteria__The.png,a close up of a tv with a clock
Haunted_by_the_spirit_of_a_man_who_hung_himself_in.png,a man sitting on top of a couch in a living room .
Lights_go_on_and_off__Objects_are_moved__The_outli.png,a living room with a couch and a table
A_little_boy_is_said_to_be_haunting_the_streets_la.png,a group of people standing next to each other .
Hawkins_Hall___Ransom_Hall____Cadets_have_reported.png,a building with a clock on the front of it .
People_have_reported_seeing_dark_figures_moving_th.png,a black and white photo of a person walking down a street
The_old_morgue_building___used_as_a_storage_buildi.png,an old house with a large house in the background .
Many_guests_of_this_bed_and_breakfast_in_downtown.png,a red fire hydrant in front of a building .
first_road_to_the_west_of_Twister_s_or_around_2_mi.png,a bench sitting in the middle of a forest .
Witnesses_say_you_can_see_mist_of_smoke_following.png,a clock tower in the middle of a city .
March_2008_update__Has_been_torn_down_to_make_way.png,a red brick building with a clock on it .
On_one_occasion_we_stepped_out_of_our_vehicle_and.png,a tall building with a clock on it
A_high_school_was_built_on_top_of_a_cemetery_and_i.png,a train traveling down tracks next to a forest .
west_temple___There_is_an_open_well_in_the_basemen.png,a sign that is on a wall with a clock .
there_is_a_big_black_shadow_that_haunts_the_halls.png,a black and white dog standing in front of a window .
the_Wentworth_home_is_haunted_and_has_been_for_man.png,a group of people standing next to a clock tower .
It_is_reported_that_on_certain_nights_a_person_can.png,a black and white photo of a person on a laptop .
What_used_to_be_the_sight_of_a_small_dairy_farm__w.png,a red and white fire hydrant in front of a building .
There_is_a_ghost_of_a_basketball_player_haunting_t.png,a wooden bench sitting on top of a sidewalk .
During_the_spring_of_the_year__when_thunderstorms.png,a painting of a man sitting on top of a bed .
People_have_reported_that_they_have_heard_heavy_fo.png,a large building with a clock on it .
One_night_a_coach_came_to_this_school_and_heard_pu.png,a man holding a baseball bat in his hands .
Terramont_Park___This_is_a_very_new_park__and_whil.png,a man sitting on a bench in a park .
Is_haunted_by_a_poltergeist_named_George__If_he_li.png,a black and white photo of a clock
It_used_to_be_the_old_MGM_which_burned_down__with.png,a train station with a train on the tracks .
The_story_is_this_restaurant_is_haunted_by_Captain.png,a living room with a couch and a table
located_next_to_the_Rye_Cove_High_School_in_Rye_Co.png,a red and white fire hydrant in front of a house .
People_have_seen_a_little_girl_wondering_around_pr.png,a close up of a clock on a table
Sumner_Knight_Chapel___The_whole_area_near_the_Kni.png,a black and white photo of a room with a clock
Cash_would_disappear_and_reappear_in_the_cash_regi.png,a close up of a pair of scissors
A_teacher_was_once_killed_here__and_you_can_see_he.png,a close up of a person holding a pair of scissors
HWY_31___A_patron_of_the_business_reports_seeing_a.png,a red and white sign on a building
Some_believe_a_young_girl_at_this_school_fell_from.png,a red brick building with a clock tower .
on_river_rd_there_is_a_ghost_jogger_that_runs_down.png,a young man riding a skateboard down a street .
Zapata_highway___In_the_early_nineteen_ninety_s_a.png,a tv sitting on top of a wooden table .
There_is_strange_echoing_laughter_in_the_indoor_po.png,a row of wooden benches sitting next to each other .
Many_of_the_locals_frequent_this_spot_in_the_winte.png,a black and white photo of a fire hydrant
This_place_used_to_be_a_restaurant_but_do_to_loss.png,a group of people standing next to a train .
This_is_haunted_by_a_strange_apparition_that_haunt.png,a group of people standing in front of a clock .
is_haunted_by_a_former_light_keeper__His_steps_can.png,a picture of a person holding a wii remote .
It_is_believed_that_a_woman_was_tied_up_there_and.png,a vase with flowers in it on a window sill .
some_kids_were_playing_basketball_and_it_was_when.png,a baseball player holding a bat on a field .
Through_the_years_many_people_have_attempted_to_st.png,a couple of trees that are in the grass .
Reports_of_hearing_babies_crying___report_seeing_a.png,a picture of a building with a clock on it .
Years_ago__the_Vermont_Police_Academy_was_a_state.png,an old building with a sign on the side of it .
Witnesses_report_being_watched_and_felt_very_uncom.png,a clock hanging from the side of a building .
An_apparition_of_a_man_can_be_seen_from_the_corner.png,a pile of luggage sitting next to each other .
Near_the_memorial__behind_the_care_takers_house__t.png,a wooden bench sitting in the middle of a park .
In_the_late_1600_s_Hampton_was_the_scene_of_the_se.png,a large building with a clock on it .
It_is_said_that_the_cemetery_next_to_Stinson_Munic.png,a black and white photo of a city street
There_has_been_reported_a_reappearing_ghost_sighti.png,a close up of a stop sign with graffiti on it
Believed_to_be_haunted_by_Mary_Wallace__The_appari.png,a black and white photo of a old church .
Several_people_have_committed_suicide_that_had_wor.png,a red fire hydrant in front of a building .
If_you_drive_down_the_dirt_roads_in_that_area_you.png,a wooden bench sitting in front of a building .
This_school_is_the_oldest_school_in_Idaho_falls_th.png,a group of people standing in front of a building .
CCC_Road___aka_Seven_Bridges_Road___On_the_norther.png,a train traveling through a lush green forest .
The_old_fire_station__if_you_go_into_the_basement.png,a kitchen with a stove and a refrigerator
Hale_Kanilehua___It_was_said_that_a_house_once_sto.png,a train that is sitting in the grass .
it_is_to_be_said_that_if_you_do_three_circles_at_t.png,a red and white clock on a building
There_was_a_huge_Indian_massacre_at_bear_river_in.png,a house that has a house in the background .
As_the_story_goes_the_townspeople_burned_the_churc.png,a clock that is on the side of a building .
It_is_said_that_at_night_there_are_orbs_inside_bow.png,a large building with a clock tower in the background .
you_are_mysteriously_pushed_up_a_small_hill_when_y.png,a group of people standing in front of a building .
some_say_that_Douglass_elementary_was_built_on_a_I.png,a large building with a clock on it .
