Filename,Detected Objects
It_is_said_that_if_you_park_your_car_over_the_rail.png,"passenger car, coach, carriage (0.97)"
Reports_of_seeing_a_man_with_his_face_half_burned.png,"broom (0.71), swab, swob, mop (0.03)"
Sometimes_at_night_in_the_100_building__Screams_of.png,"prison, prison house (0.99)"
people_have_seen_ghostly_things_up_around_the_clas.png,"shoe shop, shoe-shop, shoe store (0.64), lampshade, lamp shade (0.05), carousel, carrousel, merry-go-round, roundabout, whirligig (0.04), hook, claw (0.04)"
The_ghost_of_the_head_nurse_can_be_seen_pacing_on.png,"bannister, banister, balustrade, balusters, handrail (0.88), mobile home, manufactured home (0.02)"
Bussey_Hall___A_female_student_hung_herself_in_a_r.png,"sliding door (0.74), prison, prison house (0.10)"
NASA_GSFC___recreation_center___feels_as_if_someon.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.37), shoji (0.11), home theater, home theatre (0.06), sliding door (0.06), ping-pong ball (0.05)"
This_amusement_park_built_in_1890_has_been_plagued.png,"palace (0.17), greenhouse, nursery, glasshouse (0.13), fountain (0.11), mosque (0.08), streetcar, tram, tramcar, trolley, trolley car (0.04)"
This_is_found_at_Truxton_park_in_Annapolis_right_a.png,"park bench (0.37), golf ball (0.16), worm fence, snake fence, snake-rail fence, Virginia fence (0.07), lakeside, lakeshore (0.04), rapeseed (0.04)"
Theatre_Auditorium___Voices_have_been_heard_in_the.png,"theater curtain, theatre curtain (0.99)"
There_is_a_mysterious__lady_in_yellow__who_appears.png,"mask (0.42), wardrobe, closet, press (0.21), ski mask (0.12)"
In_the_phase_two_section_of_the_dorms_at_CSULA__th.png,"prison, prison house (0.23), shoji (0.10), vault (0.04), sliding door (0.04), library (0.03)"
Old_home_built_in_1898_Indian_Territory__Mrs__Fore.png,"picket fence, paling (0.51), lakeside, lakeshore (0.05), boathouse (0.05), window shade (0.04), church, church building (0.04)"
There_are_apparently_more_than_one_ghost__There_is.png,"gown (0.30), hoopskirt, crinoline (0.15), vestment (0.07), groom, bridegroom (0.05), lab coat, laboratory coat (0.04)"
On_the_Tinsman_Highway_across_the_road__there_is_a.png,"hay (0.20), apiary, bee house (0.19), pedestal, plinth, footstall (0.16), megalith, megalithic structure (0.07), sundial (0.03)"
At_night_you_will_hear_doors_slamming_and_see_ligh.png,"prison, prison house (0.88)"
in_the_night_you_can_hear_a_person_yelling__Someti.png,"prison, prison house (0.58), dumbbell (0.05), library (0.02)"
Supposedly__there_is_sad_that_a_dog_haunts_the_gro.png,"langur (0.12), Chihuahua (0.08), Labrador retriever (0.08), pug, pug-dog (0.08), Pekinese, Pekingese, Peke (0.03)"
Seminary_Hall___Reports_of_footsteps_and_seeing_so.png,"prison, prison house (0.88)"
A_female_spirit_has_shown_herself_to_visitors_in_t.png,"home theater, home theatre (0.19), cinema, movie theater, movie theatre, movie house, picture palace (0.11), shoji (0.10), theater curtain, theatre curtain (0.07), monastery (0.04)"
After_hours__the_power_has_gone_out_in_the_store_w.png,"shoe shop, shoe-shop, shoe store (0.57), tobacco shop, tobacconist shop, tobacconist (0.23), toyshop (0.02), grocery store, grocery, food market, market (0.02), confectionery, confectionary, candy store (0.02)"
A_jogger_reported_a_hanging_kid_after_running_a_fe.png,"flagpole, flagstaff (0.77), pole (0.08), sliding door (0.02)"
Morgan_Territory_Rd_is_a_old_logging_road_that_was.png,"park bench (0.18), barn (0.14), worm fence, snake fence, snake-rail fence, Virginia fence (0.10), lakeside, lakeshore (0.07), valley, vale (0.05)"
There_are_cold_spots__unexplained_noises__a_man_ap.png,"wardrobe, closet, press (0.24), abaya (0.09), cloak (0.07), prayer rug, prayer mat (0.05), shower curtain (0.05)"
It_was_a_hospital_in_WWII__Reports_include_voices.png,"palace (0.34), castle (0.30), prison, prison house (0.12), monastery (0.02)"
Reports_of_strange_lights_and_ghost_sightings_in_a.png,"saltshaker, salt shaker (0.35), picket fence, paling (0.11), cocktail shaker (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.07), megalith, megalithic structure (0.02)"
The_school_gym_is_haunted_by_several_children_who.png,"sliding door (0.72), shoji (0.06), prison, prison house (0.05)"
featured_on__Sightings__The_Ghost_Report___you_can.png,"church, church building (0.96)"
Bayview_Bridge___Reports_of_a_ghostly_looking_whit.png,"pier (0.67), viaduct (0.21)"
There_is_a_fire_station_on_the_north_side_of_town.png,"palace (0.11), picket fence, paling (0.11), window shade (0.10), prison, prison house (0.10), whistle (0.07)"
Sometimes_the_elevator_will_stop_on_certain_floors.png,"prison, prison house (0.41), sliding door (0.21), shoji (0.04)"
Football_Field___Years_ago_a_young_girl_broke_up_w.png,"bannister, banister, balustrade, balusters, handrail (0.34), solar dish, solar collector, solar furnace (0.33), fountain (0.10), park bench (0.02)"
Haunted_by_the_ghost_of_Albert_Pike__a_Confederate.png,"book jacket, dust cover, dust jacket, dust wrapper (0.22), prayer rug, prayer mat (0.13), guillotine (0.03), accordion, piano accordion, squeeze box (0.02), television, television system (0.02)"
This_is_an_old_school_that_is_haunted_by_a_woman_i.png,"church, church building (0.79), picket fence, paling (0.02), prison, prison house (0.02)"
Eerie_figures_seen_wondering_around_the_old_metal.png,"barn (0.29), church, church building (0.17), boathouse (0.08), beacon, lighthouse, beacon light, pharos (0.07), umbrella (0.04)"
Screams__gunfire_and_horses_running_have_all_been.png,"Arabian camel, dromedary, Camelus dromedarius (0.26), cliff, drop, drop-off (0.19), cliff dwelling (0.18), bison (0.02)"
Many_occupants_admit_feeling_a_strong_presence_in.png,"boathouse (0.81), lakeside, lakeshore (0.11)"
A_former_worker_experienced_strange_and_unsettling.png,"prison, prison house (0.85), sliding door (0.05)"
Reports_of_hearing_footsteps_behind_you__Toilets_f.png,"church, church building (0.35), picket fence, paling (0.09), mobile home, manufactured home (0.08), library (0.03), lakeside, lakeshore (0.03)"
In_the_park_there_is_a_couple_of_large_boulders_th.png,"dugong, Dugong dugon (0.75), hippopotamus, hippo, river horse, Hippopotamus amphibius (0.04), brain coral (0.02)"
Its_a_fantastic_Bed_and_Breakfast_in_the_Garden_Di.png,"library (0.30), prison, prison house (0.14), flagpole, flagstaff (0.11), palace (0.08), window screen (0.08)"
Apartment_on_Centennial_St___Footsteps_in_the_livi.png,"shoji (0.32), sliding door (0.25), wardrobe, closet, press (0.13), window shade (0.06), window screen (0.02)"
Auditorium___Ask_any_Deer_Valley_drama_student_whe.png,"bannister, banister, balustrade, balusters, handrail (0.25), organ, pipe organ (0.21), upright, upright piano (0.19)"
Call_light_turning_on_in_room_after_patient_passed.png,"safe (0.16), microwave, microwave oven (0.15), washer, automatic washer, washing machine (0.14), refrigerator, icebox (0.13), vending machine (0.13)"
Story_is_a_man_who_escaped_prison_stalked_a_family.png,"prison, prison house (0.29), radiator (0.21), shower curtain (0.12), fountain (0.03), safe (0.02)"
It_is_said_that_a_woman_has_been_seen_walking_acro.png,"plastic bag (0.41), groom, bridegroom (0.28), gown (0.11), suspension bridge (0.03), pier (0.02)"
One_of_the_faculty_members_died_in_a_car_accident.png,"Great Dane (0.16), fur coat (0.06), pedestal, plinth, footstall (0.05), parking meter (0.04), minivan (0.03)"
The_shows_at_Discoveryland__take_place_in_an_outdo.png,"horse cart, horse-cart (0.91)"
Mansion_ruins_and_surrounding_area_are_Haunted_by.png,"monastery (0.67), rapeseed (0.18), castle (0.02)"
The_ghost_that_inhabits_this_old_house_where_there.png,"restaurant, eating house, eating place, eatery (0.36), washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.10), barbershop (0.07), dining table, board (0.06), barber chair (0.04)"
Residents_of_this_nursing_home__sees_small_childre.png,"prison, prison house (0.52), shoji (0.07), sliding door (0.07), vault (0.04), bannister, banister, balustrade, balusters, handrail (0.03)"
The_Willow_Hotel_reportedly_has_been_haunted_since.png,"restaurant, eating house, eating place, eatery (0.33), streetcar, tram, tramcar, trolley, trolley car (0.10), palace (0.08), cinema, movie theater, movie theatre, movie house, picture palace (0.07), lakeside, lakeshore (0.05)"
It_is_said_that_many_years_ago__a_group_of_members.png,barn (0.93)
Heard_galloping_horses__seen_spirit_coyotes_surrou.png,"sorrel (0.27), Arabian camel, dromedary, Camelus dromedarius (0.08), Mexican hairless (0.07), llama (0.04), hartebeest (0.04)"
Wilson_Elementary_school_has_a_ghost_that_opens_do.png,"shoji (0.26), window shade (0.09), sliding door (0.06), balance beam, beam (0.04), bannister, banister, balustrade, balusters, handrail (0.02)"
Back_in_the_day_Drumright_High_School_used_to_be_a.png,"prison, prison house (0.76), vault (0.04)"
Finn_Hall_is_a_playhouse_and_the_ghosts_of_old_pla.png,"prison, prison house (0.31), cinema, movie theater, movie theatre, movie house, picture palace (0.12), sliding door (0.10), vault (0.04), barbershop (0.03)"
The_eyes_of_some_of_the_statues_will_follow_you__a.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
an_eerie_feeling_has_been_reported__An_old_abandon.png,"beacon, lighthouse, beacon light, pharos (0.29), monastery (0.12), bell cote, bell cot (0.08), prison, prison house (0.06), church, church building (0.06)"
A_place_that_several_people_call_the_cross__but_th.png,"vault (0.30), vestment (0.07), prison, prison house (0.05), gasmask, respirator, gas helmet (0.05), crate (0.05)"
The_house_of_the_first_governor_of_Arizona_can_be.png,"prison, prison house (0.20), paddlewheel, paddle wheel (0.12), picket fence, paling (0.12), window shade (0.11), library (0.10)"
Roscrances_Ave___Some_reports_say_in_the_bathroom.png,"refrigerator, icebox (0.54), wardrobe, closet, press (0.12), medicine chest, medicine cabinet (0.07), safe (0.04), sliding door (0.03)"
Less_than_2_miles_away_from_the_San_Gabriel_Missio.png,"church, church building (0.55), monastery (0.28), bell cote, bell cot (0.05)"
Like_many_theaters__the_Riverside_Municipal_Audito.png,"theater curtain, theatre curtain (0.38), stage (0.25), maraca (0.02), grand piano, grand (0.02), television, television system (0.02)"
A_horsefarm_which_closed_down_in_the_late_1990s_du.png,"mobile home, manufactured home (0.52), barn (0.25)"
It_is_said_that_on_certain_nights__you_can_see_Mr_.png,"church, church building (0.65), bell cote, bell cot (0.14), worm fence, snake fence, snake-rail fence, Virginia fence (0.03), monastery (0.02)"
There_are_many_different_stories_of_the_spirits_th.png,"prison, prison house (0.97)"
The_cemetery_is_located_off_Prague_Road__off_270_E.png,"picket fence, paling (0.64), megalith, megalithic structure (0.19), worm fence, snake fence, snake-rail fence, Virginia fence (0.04)"
Mrs__Knott_s_Chicken_Dinner_Restaurant_a_ghost_in.png,"restaurant, eating house, eating place, eatery (0.92)"
Many_janitors_have_heard_strange_banging_noises_in.png,"prison, prison house (0.79), vault (0.02)"
Mallet_Hall_Dorm___Haunted_by_a_little_girl__her_n.png,"doormat, welcome mat (0.26), window shade (0.12), window screen (0.10), sliding door (0.05), radiator (0.03)"
Stamp_Student_Union____Lights_go_on_and_off_by_the.png,"prison, prison house (0.33), sliding door (0.30), window shade (0.09), radiator (0.05), bannister, banister, balustrade, balusters, handrail (0.03)"
This_cemetery_is_mainly_used_to_bury_old_stars_of.png,"pedestal, plinth, footstall (0.69), obelisk (0.17), triumphal arch (0.03)"
Rumor_is_this_was_the_first_hospital_in_Oregon__Pe.png,"picket fence, paling (0.31), boathouse (0.17), church, church building (0.12), flagpole, flagstaff (0.07), mobile home, manufactured home (0.03)"
It_is_said_that_a_male_ghost_has_been_seen_in_the.png,"prison, prison house (0.62), passenger car, coach, carriage (0.05), gondola (0.02)"
the_father_of_the_owner_walks_around_at_night_ther.png,"prison, prison house (0.24), vault (0.09), fire screen, fireguard (0.08), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.07), stove (0.03)"
Throughout_the_park_there_have_been_sightings_dati.png,"ballplayer, baseball player (0.12), maze, labyrinth (0.07), lakeside, lakeshore (0.06), sundial (0.05), golf ball (0.04)"
has_a_ghost_3_the_people_who_work_in_the_hotels_ba.png,"window shade (0.21), shoji (0.17), mosquito net (0.15), prison, prison house (0.05), altar (0.03)"
Employees_have_heard_a_mans_laughing_and_have_seen.png,"abaya (0.87), cloak (0.11)"
About_100_years_ago__a_young__5_year_old_girl_went.png,"church, church building (0.83), bell cote, bell cot (0.09)"
A_young_man_is_said_to_have_committed_suicide_by_j.png,"dam, dike, dyke (0.55), lakeside, lakeshore (0.14), valley, vale (0.08), geyser (0.03), fountain (0.02)"
ghosts_of_John__Lionel_and_Ethyl_haunted_the_estat.png,"cloak (0.29), bow tie, bow-tie, bowtie (0.29), vestment (0.11), abaya (0.03), gown (0.02)"
at_the_track_field_at_midnight_you_can_see_a_boy_r.png,"soccer ball (0.91), analog clock (0.05)"
At_night__footsteps_can_be_heard_coming_down_the_s.png,"bannister, banister, balustrade, balusters, handrail (0.85), prison, prison house (0.07)"
The_Keller_house_is_a_house_built_in_the_early_192.png,"church, church building (0.49), picket fence, paling (0.10), barn (0.05), flagpole, flagstaff (0.04)"
Reports_of_sounds_of_doors_slamming_within_indoor.png,"pool table, billiard table, snooker table (0.61), sliding door (0.03), crutch (0.03), ping-pong ball (0.03), swab, swob, mop (0.03)"
A_Plantation_Ever_year_they_hold_ghost_tour_of_the.png,"palace (0.14), boathouse (0.13), prison, prison house (0.10), paddlewheel, paddle wheel (0.06), cliff, drop, drop-off (0.02)"
Is_one_of_the_most_haunted_in_the_area__Reports_of.png,"church, church building (0.66), castle (0.20), monastery (0.02)"
Strange_sightings_of_a_woman_walking_in_the_road_a.png,"spotlight, spot (0.11), dam, dike, dyke (0.09), cloak (0.08), seashore, coast, seacoast, sea-coast (0.07), fountain (0.06)"
The_submitter_realizes_this_is_frustrating__but_th.png,"plastic bag (0.29), gown (0.21), cloak (0.10), lab coat, laboratory coat (0.08), shower curtain (0.03)"
In_1921__the_owner_of_the_hotel__Abby_Byr__ill_wit.png,"academic gown, academic robe, judge's robe (0.06), bow tie, bow-tie, bowtie (0.05), sweatshirt (0.04), cloak (0.03), Band Aid (0.03)"
West_Campus___Las_Casas_Dorms___In_spring_of_2007_.png,"prison, prison house (0.83), shoji (0.04)"
when_the_place_was_abandoned_and_closed_down_you_c.png,"prison, prison house (0.41), shoji (0.13), sliding door (0.06), window shade (0.05), four-poster (0.04)"
care_taker_of_the_place_tells_that_there_are_nine.png,"cloak (0.19), vault (0.10), abaya (0.09), theater curtain, theatre curtain (0.08), fountain (0.04)"
The_Pizza_Hut_Ghost_has_haunted_the_pizza_hut_in_P.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.29), restaurant, eating house, eating place, eatery (0.08), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.08), library (0.07), convertible (0.07)"
Two_guest_were_staying_in_a_room_sleeping__In_the.png,"vacuum, vacuum cleaner (0.14), grand piano, grand (0.06), iron, smoothing iron (0.06), wardrobe, closet, press (0.04), sliding door (0.03)"
Supposedly_a_man_was_stabbed_during_a_bad_drug_dea.png,"restaurant, eating house, eating place, eatery (0.26), bakery, bakeshop, bakehouse (0.23), cinema, movie theater, movie theatre, movie house, picture palace (0.16), tobacco shop, tobacconist shop, tobacconist (0.10), barbershop (0.05)"
Supposedly__the_now_dry_riverbed_used_to_house_a_g.png,"warthog (0.77), wild boar, boar, Sus scrofa (0.02)"
Was_the_site_of_old_city_hall_morgue_in_the_early.png,"palace (0.21), library (0.11), window shade (0.06), window screen (0.03), parking meter (0.03)"
