Filename,Detected Objects
Dump_Road_is_an_unofficial_name_given_to_a_section.png,"racer, race car, racing car (0.61), sports car, sport car (0.07), grille, radiator grille (0.06), convertible (0.05), car wheel (0.03)"
one_of_the_storage_rooms_in_basement_has_not_been.png,"prison, prison house (0.79), library (0.03)"
Lots_of_strange_noises_can_be_heard__If_you_take_p.png,"barn (0.21), church, church building (0.16), palace (0.13), monastery (0.07), birdhouse (0.03)"
On_special_nights__especially_during_nights_when_i.png,"prison, prison house (0.80), vault (0.03), barn (0.02)"
The_hotel_is_haunted_by_a_dark__figureless_apparit.png,palace (0.96)
There_was_once_a_witch_who_lived_on_this_road__whi.png,"church, church building (0.43), barn (0.16), book jacket, dust cover, dust jacket, dust wrapper (0.06), bell cote, bell cot (0.02), comic book (0.02)"
Taco_Bell___employees_have_reported_whispers_comin.png,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.48), tobacco shop, tobacconist shop, tobacconist (0.23), restaurant, eating house, eating place, eatery (0.05), grocery store, grocery, food market, market (0.03), shoe shop, shoe-shop, shoe store (0.02)"
Some_workers_have_spotted_dozens_of_rats_at_one_ti.png,"lumbermill, sawmill (0.31), thresher, thrasher, threshing machine (0.24), apiary, bee house (0.24), oxcart (0.02)"
This_park_is_located_on_a_hill_with_3_entrances__I.png,"jeep, landrover (0.62), park bench (0.04), triumphal arch (0.02), golfcart, golf cart (0.02)"
uneasy_feelings_in_the_ladies_bathroom__also_witne.png,"miniskirt, mini (0.07), jean, blue jean, denim (0.06), cloak (0.04), jersey, T-shirt, tee shirt (0.03), wardrobe, closet, press (0.02)"
Reports_of_glowing_tombstones_and_bells_in_the_tow.png,"brass, memorial tablet, plaque (0.75), pedestal, plinth, footstall (0.11), obelisk (0.10)"
The_area_behind_the_mosh_pit_on_the_first_floor_is.png,"wreck (0.67), lumbermill, sawmill (0.11), prison, prison house (0.04), barber chair (0.04)"
In_the_city_s_south_suburbs__has_long_been_the_sig.png,"palace (0.73), picket fence, paling (0.03), library (0.03), fountain (0.02)"
located_15_miles_Southeast_of_Newton___a_ghost_of.png,"barn (0.81), church, church building (0.06), boathouse (0.04), picket fence, paling (0.03)"
In_9C_of_the_student_apartments_on_campus__stampin.png,"file, file cabinet, filing cabinet (0.91)"
Cold_spots_felt__You_can_hear_people_walking_when.png,"barn (0.34), boathouse (0.19), church, church building (0.06), lakeside, lakeshore (0.05), picket fence, paling (0.05)"
Football_Field___A_cheerleader_was_killed_after_fa.png,"soccer ball (0.17), ballplayer, baseball player (0.11), prison, prison house (0.07), tennis ball (0.03), racket, racquet (0.03)"
Often_a_ghost_or_a_figure_of_a_small_person_has_be.png,"prison, prison house (0.65), spotlight, spot (0.18), vault (0.06)"
you_see_orbs_and_hear_voices_trying_to_talk_to_you.png,"prison, prison house (0.76), vault (0.11)"
The_footlocker_in_Salem_center__used_to_be_a_parki.png,"tobacco shop, tobacconist shop, tobacconist (0.69), grocery store, grocery, food market, market (0.07), restaurant, eating house, eating place, eatery (0.04), shoe shop, shoe-shop, shoe store (0.04), confectionery, confectionary, candy store (0.03)"
A_stop_at_the_Hollywood_Roosevelt_Hotel_is_a_must_.png,"dome (0.41), barn (0.12), boathouse (0.07), prison, prison house (0.04), planetarium (0.03)"
There_is_an_uneasy_feeling_when_you_walk_or_drive.png,"palace (0.75), castle (0.10), church, church building (0.05), picket fence, paling (0.03)"
its_said_to_believe_that_at_the_old_hospital_where.png,"prison, prison house (0.25), palace (0.10), castle (0.08), monastery (0.07), wreck (0.05)"
This_place_is_VERY_haunted__In_1905_a_woman_by_the.png,"picket fence, paling (0.29), boathouse (0.29), palace (0.15), barn (0.03), castle (0.02)"
Security_personnel_have_reported_feelings_of_being.png,"academic gown, academic robe, judge's robe (0.51), mortarboard (0.47)"
Central_Point_Elementary_was_rebuilt_in_1908_after.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.54), library (0.24), planetarium (0.08), water tower (0.02)"
an_elderly_woman_and_slaves_haunted_this_building_.png,"hoopskirt, crinoline (0.57), book jacket, dust cover, dust jacket, dust wrapper (0.15), fur coat (0.05)"
Myers_Hall_was_a_Civil_War_hospital__A_soldier_was.png,"palace (0.71), castle (0.14)"
Carleton_House____One_downstairs_room_was_the_morg.png,"palace (0.76), castle (0.05), library (0.02)"
ghost_of_a_very_old_woman_in_Victorian_clothing_is.png,"cloak (0.87), vestment (0.02)"
In_the_upstairs_part_of_the_pizza_place_or_the_att.png,"window screen (0.27), window shade (0.22), sliding door (0.06), prison, prison house (0.05), vault (0.04)"
Employees_of_the_Spaghetti_Factory_claim_to_hear_c.png,"barbershop (0.30), restaurant, eating house, eating place, eatery (0.12), file, file cabinet, filing cabinet (0.04), barber chair (0.03), prison, prison house (0.03)"
Students_in_the_band_room_have_reported_instrument.png,"trombone (0.21), drum, membranophone, tympan (0.16), cornet, horn, trumpet, trump (0.14), sax, saxophone (0.09), French horn, horn (0.03)"
The_apparition_of_a_woman_can_be_seen_hanging_on_a.png,"theater curtain, theatre curtain (0.34), throne (0.08), shower curtain (0.07), tub, vat (0.05), altar (0.04)"
The_story_is_very_similar_to_the_Gore_Orphanage_le.png,"church, church building (0.86), barn (0.09)"
If_you_ride_by_the_front_of_the_school_at_midnight.png,"school bus (0.06), valley, vale (0.06), alp (0.05), geyser (0.04), mountain bike, all-terrain bike, off-roader (0.04)"
This_is_a_site_where_many_soldiers_died_and_were_b.png,"church, church building (0.31), palace (0.15), monastery (0.09), library (0.05), prison, prison house (0.04)"
the_Manor_was_also_located_there_on_the_banks_of_a.png,"church, church building (0.65), castle (0.20), palace (0.07)"
This_ghost_will_lock_a_room_that_s_filled_with_art.png,"wardrobe, closet, press (0.97)"
there_s_a_huge_open_field_there_but_if_you_go_acro.png,"rapeseed (0.17), park bench (0.06), golf ball (0.04), lakeside, lakeshore (0.03), barn (0.02)"
The_church_is_no_longer_used_because_of_Banshees_.png,"church, church building (0.90)"
Liberty_Graveyard___You_will_feel_an_eerie_presenc.png,"church, church building (0.98)"
During_renovation_in_1998_99__a_security_guard_rep.png,"lumbermill, sawmill (0.56), barn (0.24), thatch, thatched roof (0.05), prison, prison house (0.05)"
Building_500___motion_activated_sinks_and_toilets.png,"prison, prison house (0.77), library (0.07)"
On_Highway_84_near_Evergreen__lays_Midway_Baptist.png,"bison (0.18), barn (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.07), hay (0.06), geyser (0.04)"
There_is_said_to_be_a_woman_in_white_roaming_the_c.png,"cloak (0.19), book jacket, dust cover, dust jacket, dust wrapper (0.15), hoopskirt, crinoline (0.08), prison, prison house (0.04), abaya (0.03)"
It_is_said_that_the_Freeport_Factory_is_Haunted_by.png,"vault (0.37), prison, prison house (0.14), monastery (0.10), church, church building (0.09), prayer rug, prayer mat (0.09)"
The_woods_around_Forest_Grove_are_said_to_be_haunt.png,"park bench (0.14), lakeside, lakeshore (0.11), stone wall (0.08), megalith, megalithic structure (0.07), worm fence, snake fence, snake-rail fence, Virginia fence (0.05)"
Weird_noises_from_the_back_of_the_bowling_alley_at.png,cloak (0.91)
This_old_country_road_is_the_sight_where_a_motorcy.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.12), viaduct (0.10), suspension bridge (0.08), maze, labyrinth (0.05), dam, dike, dyke (0.04)"
the_ghosts_of_students_who_died_in_a_bus_crash_in.png,"picket fence, paling (0.14), radiator (0.11), worm fence, snake fence, snake-rail fence, Virginia fence (0.07), coil, spiral, volute, whorl, helix (0.05), park bench (0.05)"
North_Hall___train_tracks___Haunted_by_a_woman_nam.png,"passenger car, coach, carriage (0.36), electric locomotive (0.24), freight car (0.17), steam locomotive (0.07), suspension bridge (0.02)"
Warminster_Volunteer_Ambulance_Corps___Sounds_of_d.png,"thresher, thrasher, threshing machine (0.11), mobile home, manufactured home (0.08), boathouse (0.06), lumbermill, sawmill (0.05), tractor (0.03)"
Voices_are_heard_from_the_foundation_of_the_school.png,vault (0.93)
The_old_school_house_on_this_road_is_haunted_by_a.png,"picket fence, paling (0.24), window screen (0.16), church, church building (0.08), beacon, lighthouse, beacon light, pharos (0.07), flagpole, flagstaff (0.06)"
The_building_which_currently_houses_The_Morgue_bar.png,"palace (0.79), castle (0.05)"
They_say_a_boy_was_murdered_in_the_men_s_bathroom.png,"punching bag, punch bag, punching ball, punchball (0.11), crutch (0.08), prison, prison house (0.08), military uniform (0.06), ballplayer, baseball player (0.05)"
Young_man_named_George_hung_himself_in_the_middle.png,"barn (0.29), church, church building (0.09), sarong (0.04), viaduct (0.02), torch (0.02)"
The_original_cry_baby_bridge_is_in_the_town_of_Kel.png,"steel arch bridge (0.34), pier (0.28), valley, vale (0.07), lumbermill, sawmill (0.04), lakeside, lakeshore (0.04)"
An_old_man_dressed_in_a_black_suit_with_a_brown_le.png,"cowboy hat, ten-gallon hat (0.62), trench coat (0.13), sombrero (0.11), crutch (0.02)"
between_the_hours_of_1_3am_on_the_east_end_of_the.png,"vault (0.89), prison, prison house (0.07)"
Many_people_who_live_on_campus_have_seen_an_older.png,"boathouse (0.19), prison, prison house (0.09), palace (0.09), mobile home, manufactured home (0.06), beacon, lighthouse, beacon light, pharos (0.05)"
On_this_bridge_is_the_ghost_of_a_man_who_fishes_of.png,"suspension bridge (0.73), pier (0.06)"
Built_in_1847__it_was_used_as_a_morgue_during_one.png,"window screen (0.29), picket fence, paling (0.21), window shade (0.06), flagpole, flagstaff (0.05), prison, prison house (0.04)"
Several_spirits_haunt_this_building__They_usually.png,"barn (0.46), church, church building (0.31), boathouse (0.03), thatch, thatched roof (0.02)"
The_old_gym_was_used_as_a_collection_area_for_Japa.png,"prison, prison house (0.82)"
The_San_Gabriel_Civic_Auditorium_s_past_is_very_lo.png,"organ, pipe organ (0.77), upright, upright piano (0.10)"
There_s_cold_spots__Voices_saying_help_me_and_sayi.png,"castle (0.34), palace (0.17), church, church building (0.10), barn (0.03), analog clock (0.03)"
Residents_on_the_second_floor_complain_of_being_ke.png,"prison, prison house (0.92), bannister, banister, balustrade, balusters, handrail (0.02)"
The_old_abandoned_Prison_in_Roseville__just_south.png,"vault (0.46), prison, prison house (0.18), monastery (0.11), church, church building (0.02)"
A_great_deal_of_strange_occurrences_happen_at_St_.png,"book jacket, dust cover, dust jacket, dust wrapper (0.99)"
The_Underground_Railroad____All_too_many_homes_in.png,"pickelhaube (0.14), book jacket, dust cover, dust jacket, dust wrapper (0.08), fur coat (0.08), vault (0.05), stage (0.05)"
In_the_old_auditorium__next_to_what_is_now_a_cafet.png,"monastery (0.41), vault (0.34), church, church building (0.03)"
A_witnesses_once_stayed_in_a_room_in_the_cottage_o.png,"picket fence, paling (0.81), church, church building (0.02), library (0.02)"
Gates_of_Hell___Fair_warning___no_trespassing_you.png,"prison, prison house (0.41), vault (0.07), lumbermill, sawmill (0.06), barn (0.03), barrel, cask (0.03)"
On_the_floors_above_the_new_apartment_living_areas.png,"sliding door (0.12), vault (0.07), doormat, welcome mat (0.07), wardrobe, closet, press (0.06), prison, prison house (0.03)"
Teachers_claim_to_hear_weird_noises_coming_from_th.png,"comic book (0.81), crossword puzzle, crossword (0.05)"
On_the_basement_floor_of_the_main_office_is_where.png,"prison, prison house (0.83), vault (0.04)"
Leisure_World___Theater___Footsteps_are_heard_in_t.png,"theater curtain, theatre curtain (0.16), slot, one-armed bandit (0.12), comic book (0.11), restaurant, eating house, eating place, eatery (0.08), cinema, movie theater, movie theatre, movie house, picture palace (0.05)"
Haunted_by_the_ghost_of_Sally_Carter__who_is_burie.png,"barbershop (0.29), mobile home, manufactured home (0.07), bookshop, bookstore, bookstall (0.03), tobacco shop, tobacconist shop, tobacconist (0.03), bakery, bakeshop, bakehouse (0.02)"
Many_people_have_reported_seeing_ghostly_smoke__we.png,"picket fence, paling (0.59), church, church building (0.25), palace (0.06), boathouse (0.03)"
Reports_of_apparitions_of_a_young_couple__they_loo.png,"prison, prison house (0.93)"
Old_Boston_township___Reports_of_hearing_a_battle.png,barn (0.93)
The_theatre_is_located_at_the_northern_most_end_of.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.89), restaurant, eating house, eating place, eatery (0.07)"
At_night_when_driving_by_the_Edison_track_on_Magno.png,"barn (0.62), boathouse (0.12), picket fence, paling (0.09), church, church building (0.02)"
the_Fairport_light_house_is_known_for_being_haunte.png,"beacon, lighthouse, beacon light, pharos (0.94)"
Damish_is_an_old_insane_asylum_that_has_reports_of.png,"monastery (0.82), palace (0.11)"
In_the_large_theater_there_is_a_presence_named__Ge.png,"theater curtain, theatre curtain (0.82), cinema, movie theater, movie theatre, movie house, picture palace (0.02)"
Now_the_site_of_a_new_larger_station__for_years_th.png,"picket fence, paling (0.40), boathouse (0.07), barn (0.04), library (0.03), restaurant, eating house, eating place, eatery (0.03)"
Westley_Anderson_Hall___There_is_a_spirit_of_an_ol.png,"palace (0.79), library (0.10), prison, prison house (0.02), monastery (0.02)"
Marvin_Kent_home__Masonic_Temple_former_mansion_of.png,"church, church building (0.68), barn (0.15), picket fence, paling (0.09), boathouse (0.02)"
Arkansas_Hall___A_ghost_named_Simon_haunts_the_the.png,"shoji (0.43), vault (0.12), sliding door (0.08), monastery (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
Union___there_is_a_gravestone_of_a_woman_s_picture.png,"triumphal arch (0.78), monastery (0.12), vault (0.02)"
at_night_you_see_two_people_arguing_in_the_woods_a.png,barn (0.82)
It_is_said_that_the_ghost_of_a_teacher_brutally_mu.png,"fountain (0.75), church, church building (0.07), palace (0.03), picket fence, paling (0.02)"
Many_people_have_seen_ghosts_that_inhabit_this_hou.png,"palace (0.56), castle (0.13), boathouse (0.06), church, church building (0.02)"
A_while_back_a_janitor_was_working_in_a_small_room.png,"palace (0.21), prison, prison house (0.17), boathouse (0.15), picket fence, paling (0.05), paddlewheel, paddle wheel (0.04)"
The_old_orphanage_has_18_buildings__16_of_which_ar.png,"monastery (0.62), palace (0.16), church, church building (0.07), castle (0.03), dome (0.02)"
There_was_a_white_man_killed_by_a_few_black_men_wh.png,"park bench (0.31), picket fence, paling (0.08), barbershop (0.06), mobile home, manufactured home (0.05), barn (0.05)"
supposed_to_be_haunted_by_a_little_girl_hung_there.png,"church, church building (0.77), prison, prison house (0.07), palace (0.02)"
The_Cry_Baby_Bridge_out_side_of_Lima_about_a_coupl.png,"stone wall (0.16), picket fence, paling (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.08), bannister, banister, balustrade, balusters, handrail (0.06), prison, prison house (0.05)"
California_pines_is_located_in_the_majestic_Yosemi.png,"boathouse (0.36), lakeside, lakeshore (0.19), pole (0.06), lumbermill, sawmill (0.05), thatch, thatched roof (0.03)"
Residents_of_the_entire_street_have_reported_seein.png,"cloak (0.44), gondola (0.05), abaya (0.04), fur coat (0.04), prison, prison house (0.03)"
The_ghost_of_a_young_woman_in_a_prom_dress_is_seen.png,"cloak (0.50), vestment (0.27), gown (0.03), altar (0.02)"
